sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
1413,14140235958,23275000000,23275235958,235958
1414,14150237791,23285000000,23285237791,237791
1415,14160238166,23295000000,23295238166,238166
1416,14170237666,23305000000,23305237666,237666
1417,14180237166,23315000000,23315237166,237166
1418,14190234625,23325000000,23325234625,234625
1419,14200271750,23335000000,23335271750,271750
1420,14210235083,23345000000,23345235083,235083
1421,14220236625,23355000000,23355236625,236625
1422,14230234958,23365000000,23365234958,234958
1423,14240235916,23375000000,23375235916,235916
1424,14250234541,23385000000,23385234541,234541
1425,14260668333,23395000000,23395668333,668333
1426,14270242875,23405000000,23405242875,242875
1427,14280238000,23415000000,23415238000,238000
1428,14290236625,23425000000,23425236625,236625
1429,14300262083,23435000000,23435262083,262083
1430,14310239416,23445000000,23445239416,239416
1431,14320240666,23455000000,23455240666,240666
1432,14330238125,23465000000,23465238125,238125
1433,14340238208,23475000000,23475238208,238208
1434,14350237416,23485000000,23485237416,237416
1435,14360239833,23495000000,23495239833,239833
1436,14370237000,23505000000,23505237000,237000
1437,14380238541,23515000000,23515238541,238541
1438,14390237458,23525000000,23525237458,237458
1439,14400234916,23535000000,23535234916,234916
1440,14410234708,23545000000,23545234708,234708
1441,14420235666,23555000000,23555235666,235666
1442,14430237791,23565000000,23565237791,237791
1443,14440235541,23575000000,23575235541,235541
1444,14450234750,23585000000,23585234750,234750
1445,14460442500,23595000000,23595442500,442500
1446,14470240458,23605000000,23605240458,240458
1447,14480236458,23615000000,23615236458,236458
1448,14490238291,23625000000,23625238291,238291
1449,14500236625,23635000000,23635236625,236625
1450,14510237000,23645000000,23645237000,237000
1451,14520237666,23655000000,23655237666,237666
1452,14530236291,23665000000,23665236291,236291
1453,14540236958,23675000000,23675236958,236958
1454,14550236750,23685000000,23685236750,236750
1455,14560245875,23695000000,23695245875,245875
1456,14570237791,23705000000,23705237791,237791
1457,14580237291,23715000000,23715237291,237291
1458,14590237375,23725000000,23725237375,237375
1459,14600234250,23735000000,23735234250,234250
1460,14610237250,23745000000,23745237250,237250
1461,14620235000,23755000000,23755235000,235000
1462,14630235375,23765000000,23765235375,235375
1463,14640235166,23775000000,23775235166,235166
1464,14650234666,23785000000,23785234666,234666
1465,14660738458,23795000000,23795738458,738458
1466,14670242708,23805000000,23805242708,242708
1467,14680239583,23815000000,23815239583,239583
1468,14690194166,23825000000,23825194166,194166
1469,14700238291,23835000000,23835238291,238291
1470,14710236625,23845000000,23845236625,236625
1471,14720238458,23855000000,23855238458,238458
1472,14730239416,23865000000,23865239416,239416
1473,14740236000,23875000000,23875236000,236000
1474,14750241041,23885000000,23885241041,241041
1475,14760245208,23895000000,23895245208,245208
1476,14770237125,23905000000,23905237125,237125
1477,14780236916,23915000000,23915236916,236916
1478,14790238166,23925000000,23925238166,238166
1479,14800235916,23935000000,23935235916,235916
1480,14810239208,23945000000,23945239208,239208
1481,14820237541,23955000000,23955237541,237541
1482,14830237041,23965000000,23965237041,237041
1483,14840236250,23975000000,23975236250,236250
1484,14850236916,23985000000,23985236916,236916
1485,14860744791,23995000000,23995744791,744791
1486,14870243208,24005000000,24005243208,243208
1487,14880240083,24015000000,24015240083,240083
1488,14890241625,24025000000,24025241625,241625
1489,14900244625,24035000000,24035244625,244625
1490,14910239166,24045000000,24045239166,239166
1491,14920236333,24055000000,24055236333,236333
1492,14930241666,24065000000,24065241666,241666
1493,14940237958,24075000000,24075237958,237958
1494,14950236583,24085000000,24085236583,236583
1495,14960272541,24095000000,24095272541,272541
1496,14970237333,24105000000,24105237333,237333
1497,14980235958,24115000000,24115235958,235958
1498,14990240416,24125000000,24125240416,240416
1499,15000238458,24135000000,24135238458,238458
1500,15010237375,24145000000,24145237375,237375
1501,15020238333,24155000000,24155238333,238333
1502,15030236083,24165000000,24165236083,236083
1503,15040238208,24175000000,24175238208,238208
1504,15050235958,24185000000,24185235958,235958
1505,15060236041,24195000000,24195236041,236041
1506,15070235250,24205000000,24205235250,235250
1507,15080234750,24215000000,24215234750,234750
1508,15090235125,24225000000,24225235125,235125
1509,15100234916,24235000000,24235234916,234916
1510,15110236458,24245000000,24245236458,236458
1511,15120235375,24255000000,24255235375,235375
1512,15130235166,24265000000,24265235166,235166
1513,15140236708,24275000000,24275236708,236708
1514,15150235916,24285000000,24285235916,235916
1515,15160233666,24295000000,24295233666,233666
1516,15170235791,24305000000,24305235791,235791
1517,15180235000,24315000000,24315235000,235000
1518,15190236250,24325000000,24325236250,236250
1519,15200236916,24335000000,24335236916,236916
1520,15210236708,24345000000,24345236708,236708
1521,15220236791,24355000000,24355236791,236791
1522,15230236000,24365000000,24365236000,236000
1523,15240235791,24375000000,24375235791,235791
1524,15250240833,24385000000,24385240833,240833
1525,15260236541,24395000000,24395236541,236541
1526,15270236625,24405000000,24405236625,236625
1527,15280235541,24415000000,24415235541,235541
1528,15290237375,24425000000,24425237375,237375
1529,15300238333,24435000000,24435238333,238333
1530,15310237541,24445000000,24445237541,237541
1531,15320240833,24455000000,24455240833,240833
1532,15330236541,24465000000,24465236541,236541
1533,15340238375,24475000000,24475238375,238375
1534,15350239625,24485000000,24485239625,239625
1535,15360243500,24495000000,24495243500,243500
1536,15370241833,24505000000,24505241833,241833
1537,15380235208,24515000000,24515235208,235208
1538,15390236458,24525000000,24525236458,236458
1539,15400235375,24535000000,24535235375,235375
1540,15410237791,24545000000,24545237791,237791
1541,15420236416,24555000000,24555236416,236416
1542,15430236791,24565000000,24565236791,236791
1543,15440236000,24575000000,24575236000,236000
1544,15450236958,24585000000,24585236958,236958
1545,15460236750,24595000000,24595236750,236750
1546,15470236250,24605000000,24605236250,236250
1547,15480236625,24615000000,24615236625,236625
1548,15490235541,24625000000,24625235541,235541
1549,15500274125,24635000000,24635274125,274125
1550,15510239208,24645000000,24645239208,239208
1551,15520236666,24655000000,24655236666,236666
1552,15530236458,24665000000,24665236458,236458
1553,15540237708,24675000000,24675237708,237708
1554,15550238958,24685000000,24685238958,238958
1555,15560240791,24695000000,24695240791,240791
1556,15570240583,24705000000,24705240583,240583
1557,15580242125,24715000000,24715242125,242125
1558,15590241333,24725000000,24725241333,241333
1559,15600250166,24735000000,24735250166,250166
1560,15610241791,24745000000,24745241791,241791
1561,15620236625,24755000000,24755236625,236625
1562,15630235833,24765000000,24765235833,235833
1563,15640234750,24775000000,24775234750,234750
1564,15650242416,24785000000,24785242416,242416
1565,15660278083,24795000000,24795278083,278083
1566,15670236166,24805000000,24805236166,236166
1567,15680240625,24815000000,24815240625,240625
1568,15690238958,24825000000,24825238958,238958
1569,15700961791,24835000000,24835961791,961791
1570,15710238250,24845000000,24845238250,238250
1571,15720237458,24855000000,24855237458,237458
1572,15730235791,24865000000,24865235791,235791
1573,15740240541,24875000000,24875240541,240541
1574,15750240041,24885000000,24885240041,240041
1575,15760237208,24895000000,24895237208,237208
1576,15770236416,24905000000,24905236416,236416
1577,15780236500,24915000000,24915236500,236500
1578,15790236000,24925000000,24925236000,236000
1579,15800239291,24935000000,24935239291,239291
1580,15810236750,24945000000,24945236750,236750
1581,15820237416,24955000000,24955237416,237416
1582,15830243333,24965000000,24965243333,243333
1583,15840234666,24975000000,24975234666,234666
1584,15850235041,24985000000,24985235041,235041
1585,15860240083,24995000000,24995240083,240083
1586,15870237250,25005000000,25005237250,237250
1587,15880236750,25015000000,25015236750,236750
1588,15890236833,25025000000,25025236833,236833
1589,15900862541,25035000000,25035862541,862541
1590,15910239916,25045000000,25045239916,239916
1591,15920237666,25055000000,25055237666,237666
1592,15930237750,25065000000,25065237750,237750
1593,15940236666,25075000000,25075236666,236666
1594,15950239958,25085000000,25085239958,239958
1595,15960238583,25095000000,25095238583,238583
1596,15970237791,25105000000,25105237791,237791
1597,15980236416,25115000000,25115236416,236416
1598,15990241458,25125000000,25125241458,241458
1599,16000265166,25135000000,25135265166,265166
1600,16010237833,25145000000,25145237833,237833
1601,16020240833,25155000000,25155240833,240833
1602,16030235666,25165000000,25165235666,235666
1603,16040235458,25175000000,25175235458,235458
1604,16050240791,25185000000,25185240791,240791
1605,16060242916,25195000000,25195242916,242916
1606,16070241250,25205000000,25205241250,241250
1607,16080262625,25215000000,25215262625,262625
1608,16090236750,25225000000,25225236750,236750
1609,16100641958,25235000000,25235641958,641958
1610,16110243041,25245000000,25245243041,243041
1611,16120242250,25255000000,25255242250,242250
1612,16130238250,25265000000,25265238250,238250
1613,16140236875,25275000000,25275236875,236875
1614,16150237541,25285000000,25285237541,237541
1615,16160237041,25295000000,25295237041,237041
1616,16170236250,25305000000,25305236250,236250
1617,16180237208,25315000000,25315237208,237208
1618,16190236416,25325000000,25325236416,236416
1619,16200261583,25335000000,25335261583,261583
1620,16210236583,25345000000,25345236583,236583
1621,16220237250,25355000000,25355237250,237250
1622,16230240541,25365000000,25365240541,240541
1623,16240237125,25375000000,25375237125,237125
1624,16250238083,25385000000,25385238083,238083
1625,16260239625,25395000000,25395239625,239625
1626,16270240583,25405000000,25405240583,240583
1627,16280240666,25415000000,25415240666,240666
1628,16290243375,25425000000,25425243375,243375
1629,16300299750,25435000000,25435299750,299750
1630,16310245291,25445000000,25445245291,245291
1631,16320240125,25455000000,25455240125,240125
1632,16330262375,25465000000,25465262375,262375
1633,16340268291,25475000000,25475268291,268291
1634,16350240083,25485000000,25485240083,240083
1635,16360239291,25495000000,25495239291,239291
1636,16370237625,25505000000,25505237625,237625
1637,16380237125,25515000000,25515237125,237125
1638,16390236916,25525000000,25525236916,236916
1639,16400241958,25535000000,25535241958,241958
1640,16410241166,25545000000,25545241166,241166
1641,16420238333,25555000000,25555238333,238333
1642,16430237250,25565000000,25565237250,237250
1643,16440237916,25575000000,25575237916,237916
1644,16450247041,25585000000,25585247041,247041
1645,16460236333,25595000000,25595236333,236333
1646,16470241958,25605000000,25605241958,241958
1647,16480237958,25615000000,25615237958,237958
1648,16490236583,25625000000,25625236583,236583
1649,16500236375,25635000000,25635236375,236375
1650,16510237333,25645000000,25645237333,237333
1651,16520239166,25655000000,25655239166,239166
1652,16530240416,25665000000,25665240416,240416
1653,16540243125,25675000000,25675243125,243125
1654,16550242041,25685000000,25685242041,242041
1655,16560240375,25695000000,25695240375,240375
1656,16570246583,25705000000,25705246583,246583
1657,16580241708,25715000000,25715241708,241708
1658,16590258125,25725000000,25725258125,258125
1659,16600236625,25735000000,25735236625,236625
1660,16610240500,25745000000,25745240500,240500
1661,16620254000,25755000000,25755254000,254000
1662,16630237750,25765000000,25765237750,237750
1663,16640236666,25775000000,25775236666,236666
1664,16650237625,25785000000,25785237625,237625
1665,16660234791,25795000000,25795234791,234791
1666,16670234000,25805000000,25805234000,234000
1667,16680237291,25815000000,25815237291,237291
1668,16690235625,25825000000,25825235625,235625
1669,16700234541,25835000000,25835234541,234541
1670,16710235208,25845000000,25845235208,235208
1671,16720235583,25855000000,25855235583,235583
1672,16730237125,25865000000,25865237125,237125
1673,16740704166,25875000000,25875704166,704166
1674,16750237875,25885000000,25885237875,237875
1675,16760242041,25895000000,25895242041,242041
1676,16770238041,25905000000,25905238041,238041
1677,16780237250,25915000000,25915237250,237250
1678,16790236458,25925000000,25925236458,236458
1679,16800238291,25935000000,25935238291,238291
1680,16810241000,25945000000,25945241000,241000
1681,16820237875,25955000000,25955237875,237875
1682,16830236500,25965000000,25965236500,236500
1683,16840239500,25975000000,25975239500,239500
1684,16850237833,25985000000,25985237833,237833
1685,16860235583,25995000000,25995235583,235583
1686,16870236541,26005000000,26005236541,236541
1687,16880235458,26015000000,26015235458,235458
1688,16890242250,26025000000,26025242250,242250
1689,16900235625,26035000000,26035235625,235625
1690,16910237166,26045000000,26045237166,237166
1691,16920234625,26055000000,26055234625,234625
1692,16930236166,26065000000,26065236166,236166
1693,16940442166,26075000000,26075442166,442166
1694,16950236916,26085000000,26085236916,236916
1695,16960234375,26095000000,26095234375,234375
1696,16970234458,26105000000,26105234458,234458
1697,16980234833,26115000000,26115234833,234833
1698,16990256208,26125000000,26125256208,256208
1699,17000237333,26135000000,26135237333,237333
1700,17010238875,26145000000,26145238875,238875
1701,17020237500,26155000000,26155237500,237500
1702,17030237000,26165000000,26165237000,237000
1703,17040244083,26175000000,26175244083,244083
1704,17050241833,26185000000,26185241833,241833
1705,17060237541,26195000000,26195237541,237541
1706,17070237041,26205000000,26205237041,237041
1707,17080237708,26215000000,26215237708,237708
1708,17090238666,26225000000,26225238666,238666
1709,17100237291,26235000000,26235237291,237291
1710,17110239708,26245000000,26245239708,239708
1711,17120235125,26255000000,26255235125,235125
1712,17130234916,26265000000,26265234916,234916
1713,17140236166,26275000000,26275236166,236166
1714,17150235375,26285000000,26285235375,235375
1715,17160237500,26295000000,26295237500,237500
1716,17170235541,26305000000,26305235541,235541
1717,17180235333,26315000000,26315235333,235333
1718,17190714916,26325000000,26325714916,714916
1719,17200239291,26335000000,26335239291,239291
1720,17210237625,26345000000,26345237625,237625
1721,17220240625,26355000000,26355240625,240625
1722,17230236916,26365000000,26365236916,236916
1723,17240239041,26375000000,26375239041,239041
1724,17250238250,26385000000,26385238250,238250
1725,17260237458,26395000000,26395237458,237458
1726,17270236958,26405000000,26405236958,236958
1727,17280236166,26415000000,26415236166,236166
1728,17290238875,26425000000,26425238875,238875
1729,17300237500,26435000000,26435237500,237500
1730,17310239333,26445000000,26445239333,239333
1731,17320236500,26455000000,26455236500,236500
1732,17330235416,26465000000,26465235416,235416
1733,17340235208,26475000000,26475235208,235208
1734,17350234416,26485000000,26485234416,234416
1735,17360236541,26495000000,26495236541,236541
1736,17370234583,26505000000,26505234583,234583
1737,17380234375,26515000000,26515234375,234375
1738,17390644250,26525000000,26525644250,644250
1739,17400236875,26535000000,26535236875,236875
1740,17410238708,26545000000,26545238708,238708
1741,17420236750,26555000000,26555236750,236750
1742,17430238000,26565000000,26565238000,238000
1743,17440236333,26575000000,26575236333,236333
1744,17450237875,26585000000,26585237875,237875
1745,17460239125,26595000000,26595239125,239125
1746,17470236291,26605000000,26605236291,236291
1747,17480240458,26615000000,26615240458,240458
1748,17490237625,26625000000,26625237625,237625
1749,17500237125,26635000000,26635237125,237125
1750,17510256166,26645000000,26645256166,256166
1751,17520237000,26655000000,26655237000,237000
1752,17530235041,26665000000,26665235041,235041
1753,17540234833,26675000000,26675234833,234833
1754,17550237541,26685000000,26685237541,237541
1755,17560236166,26695000000,26695236166,236166
1756,17570236250,26705000000,26705236250,236250
1757,17580239250,26715000000,26715239250,239250
1758,17590461291,26725000000,26725461291,461291
1759,17600240000,26735000000,26735240000,240000
1760,17610222000,26745000000,26745222000,222000
1761,17620237541,26755000000,26755237541,237541
1762,17630237041,26765000000,26765237041,237041
1763,17640239750,26775000000,26775239750,239750
1764,17650236625,26785000000,26785236625,236625
1765,17660238166,26795000000,26795238166,238166
1766,17670236791,26805000000,26805236791,236791
1767,17680237166,26815000000,26815237166,237166
1768,17690239583,26825000000,26825239583,239583
1769,17700237625,26835000000,26835237625,237625
1770,17710243833,26845000000,26845243833,243833
1771,17720242750,26855000000,26855242750,242750
1772,17730241666,26865000000,26865241666,241666
1773,17740241750,26875000000,26875241750,241750
1774,17750239791,26885000000,26885239791,239791
1775,17760240166,26895000000,26895240166,240166
1776,17770194750,26905000000,26905194750,194750
1777,17780237708,26915000000,26915237708,237708
1778,17790545208,26925000000,26925545208,545208
1779,17800239041,26935000000,26935239041,239041
1780,17810237958,26945000000,26945237958,237958
1781,17820238333,26955000000,26955238333,238333
1782,17830236666,26965000000,26965236666,236666
1783,17840238208,26975000000,26975238208,238208
1784,17850237125,26985000000,26985237125,237125
1785,17860238958,26995000000,26995238958,238958
1786,17870237583,27005000000,27005237583,237583
1787,17880237083,27015000000,27015237083,237083
1788,17890236291,27025000000,27025236291,236291
1789,17900237833,27035000000,27035237833,237833
1790,17910236458,27045000000,27045236458,236458
1791,17920238000,27055000000,27055238000,238000
1792,17930236916,27065000000,27065236916,236916
1793,17940236708,27075000000,27075236708,236708
1794,17950238833,27085000000,27085238833,238833
1795,17960239791,27095000000,27095239791,239791
1796,17970237250,27105000000,27105237250,237250
1797,17980242583,27115000000,27115242583,242583
1798,17990237125,27125000000,27125237125,237125
1799,18000236333,27135000000,27135236333,236333
1800,18010236416,27145000000,27145236416,236416
1801,18020237958,27155000000,27155237958,237958
1802,18030239208,27165000000,27165239208,239208
1803,18040238125,27175000000,27175238125,238125
1804,18050237625,27185000000,27185237625,237625
1805,18060237125,27195000000,27195237125,237125
1806,18070238375,27205000000,27205238375,238375
1807,18080241375,27215000000,27215241375,241375
1808,18090243791,27225000000,27225243791,243791
1809,18100241541,27235000000,27235241541,241541
1810,18110240166,27245000000,27245240166,240166
1811,18120243166,27255000000,27255243166,243166
1812,18130241791,27265000000,27265241791,241791
1813,18140213291,27275000000,27275213291,213291
1814,18150238166,27285000000,27285238166,238166
1815,18160238250,27295000000,27295238250,238250
1816,18170236000,27305000000,27305236000,236000
1817,18180237250,27315000000,27315237250,237250
1818,18190237916,27325000000,27325237916,237916
1819,18200236250,27335000000,27335236250,236250
1820,18210236333,27345000000,27345236333,236333
1821,18220237583,27355000000,27355237583,237583
1822,18230765875,27365000000,27365765875,765875
1823,18240240375,27375000000,27375240375,240375
1824,18250238125,27385000000,27385238125,238125
1825,18260236750,27395000000,27395236750,236750
1826,18270236833,27405000000,27405236833,236833
1827,18280238375,27415000000,27415238375,238375
1828,18290237000,27425000000,27425237000,237000
1829,18300237958,27435000000,27435237958,237958
1830,18310236875,27445000000,27445236875,236875
1831,18320238708,27455000000,27455238708,238708
1832,18330261541,27465000000,27465261541,261541
1833,18340244708,27475000000,27475244708,244708
1834,18350240416,27485000000,27485240416,240416
1835,18360240208,27495000000,27495240208,240208
1836,18370239708,27505000000,27505239708,239708
1837,18380240375,27515000000,27515240375,240375
1838,18390157916,27525000000,27525157916,157916
1839,18400236166,27535000000,27535236166,236166
1840,18410239458,27545000000,27545239458,239458
1841,18420237208,27555000000,27555237208,237208
1842,18431021875,27565000000,27566021875,1021875
1843,18440239125,27575000000,27575239125,239125
1844,18450237166,27585000000,27585237166,237166
1845,18460236083,27595000000,27595236083,236083
1846,18470240250,27605000000,27605240250,240250
1847,18480236250,27615000000,27615236250,236250
1848,18490238083,27625000000,27625238083,238083
1849,18500235833,27635000000,27635235833,235833
1850,18510237375,27645000000,27645237375,237375
1851,18520236291,27655000000,27655236291,236291
1852,18530239583,27665000000,27665239583,239583
1853,18540236166,27675000000,27675236166,236166
1854,18550237416,27685000000,27685237416,237416
1855,18560237500,27695000000,27695237500,237500
1856,18570235250,27705000000,27705235250,235250
1857,18580235041,27715000000,27715235041,235041
1858,18590238333,27725000000,27725238333,238333
1859,18600237541,27735000000,27735237541,237541
1860,18610236750,27745000000,27745236750,236750
1861,18620237125,27755000000,27755237125,237125
1862,18630785250,27765000000,27765785250,785250
1863,18640239625,27775000000,27775239625,239625
1864,18650236500,27785000000,27785236500,236500
1865,18660238333,27795000000,27795238333,238333
1866,18670236958,27805000000,27805236958,236958
1867,18680239083,27815000000,27815239083,239083
1868,18690237125,27825000000,27825237125,237125
1869,18700236333,27835000000,27835236333,236333
1870,18710235250,27845000000,27845235250,235250
1871,18720241166,27855000000,27855241166,241166
1872,18730255541,27865000000,27865255541,255541
1873,18740237541,27875000000,27875237541,237541
1874,18750242875,27885000000,27885242875,242875
1875,18760241208,27895000000,27895241208,241208
1876,18770240708,27905000000,27905240708,240708
1877,18780240500,27915000000,27915240500,240500
1878,18790242625,27925000000,27925242625,242625
1879,18800240666,27935000000,27935240666,240666
1880,18810183875,27945000000,27945183875,183875
1881,18820236750,27955000000,27955236750,236750
1882,18830637000,27965000000,27965637000,637000
1883,18840244208,27975000000,27975244208,244208
1884,18850241083,27985000000,27985241083,241083
1885,18860237958,27995000000,27995237958,237958
1886,18870236291,28005000000,28005236291,236291
1887,18880236375,28015000000,28015236375,236375
1888,18890240541,28025000000,28025240541,240541
1889,18900236541,28035000000,28035236541,236541
1890,18910240125,28045000000,28045240125,240125
1891,18920238166,28055000000,28055238166,238166
1892,18930274125,28065000000,28065274125,274125
1893,18940237458,28075000000,28075237458,237458
1894,18950236958,28085000000,28085236958,236958
1895,18960236750,28095000000,28095236750,236750
1896,18970236541,28105000000,28105236541,236541
1897,18980235458,28115000000,28115235458,235458
1898,18990237583,28125000000,28125237583,237583
1899,19000240875,28135000000,28135240875,240875
1900,19010241541,28145000000,28145241541,241541
1901,19020245125,28155000000,28155245125,245125
1902,19030350500,28165000000,28165350500,350500
1903,19040245875,28175000000,28175245875,245875
1904,19050240708,28185000000,28185240708,240708
1905,19060242541,28195000000,28195242541,242541
1906,19070184583,28205000000,28205184583,184583
1907,19080235708,28215000000,28215235708,235708
1908,19090240750,28225000000,28225240750,240750
1909,19100238500,28235000000,28235238500,238500
1910,19110237708,28245000000,28245237708,237708
1911,19120240125,28255000000,28255240125,240125
1912,19130246041,28265000000,28265246041,246041
1913,19140238833,28275000000,28275238833,238833
1914,19150238041,28285000000,28285238041,238041
1915,19160236958,28295000000,28295236958,236958
1916,19170237625,28305000000,28305237625,237625
1917,19180245875,28315000000,28315245875,245875
1918,19190236625,28325000000,28325236625,236625
1919,19200235833,28335000000,28335235833,235833
1920,19210237958,28345000000,28345237958,237958
1921,19220236583,28355000000,28355236583,236583
1922,19230235791,28365000000,28365235791,235791
1923,19240236750,28375000000,28375236750,236750
1924,19250239166,28385000000,28385239166,239166
1925,19260241000,28395000000,28395241000,241000
1926,19270244583,28405000000,28405244583,244583
1927,19280241458,28415000000,28415241458,241458
1928,19290239791,28425000000,28425239791,239791
1929,19300244541,28435000000,28435244541,244541
1930,19310242000,28445000000,28445242000,242000
1931,19320263375,28455000000,28455263375,263375
1932,19330236333,28465000000,28465236333,236333
1933,19340240208,28475000000,28475240208,240208
1934,19350254875,28485000000,28485254875,254875
1935,19360238041,28495000000,28495238041,238041
1936,19370237833,28505000000,28505237833,237833
1937,19380237041,28515000000,28515237041,237041
1938,19390236250,28525000000,28525236250,236250
1939,19400234291,28535000000,28535234291,234291
1940,19410235250,28545000000,28545235250,235250
1941,19420239708,28555000000,28555239708,239708
1942,19430242708,28565000000,28565242708,242708
1943,19440240750,28575000000,28575240750,240750
1944,19450240833,28585000000,28585240833,240833
1945,19460240333,28595000000,28595240333,240333
1946,19470693958,28605000000,28605693958,693958
1947,19480237875,28615000000,28615237875,237875
1948,19490239125,28625000000,28625239125,239125
1949,19500238041,28635000000,28635238041,238041
1950,19510236083,28645000000,28645236083,236083
1951,19520237916,28655000000,28655237916,237916
1952,19530239458,28665000000,28665239458,239458
1953,19540236333,28675000000,28675236333,236333
1954,19550242541,28685000000,28685242541,242541
1955,19560238250,28695000000,28695238250,238250
1956,19570239208,28705000000,28705239208,239208
1957,19580237833,28715000000,28715237833,237833
1958,19590236458,28725000000,28725236458,236458
1959,19600235083,28735000000,28735235083,235083
1960,19610236041,28745000000,28745236041,236041
1961,19620242833,28755000000,28755242833,242833
1962,19630235625,28765000000,28765235625,235625
1963,19640235125,28775000000,28775235125,235125
1964,19650233750,28785000000,28785233750,233750
1965,19660239375,28795000000,28795239375,239375
1966,19670443916,28805000000,28805443916,443916
1967,19680244500,28815000000,28815244500,244500
1968,19690240500,28825000000,28825240500,240500
1969,19700207041,28835000000,28835207041,207041
1970,19710236291,28845000000,28845236291,236291
1971,19720258833,28855000000,28855258833,258833
1972,19730243458,28865000000,28865243458,243458
1973,19740238875,28875000000,28875238875,238875
1974,19750236625,28885000000,28885236625,236625
1975,19760236416,28895000000,28895236416,236416
1976,19770276166,28905000000,28905276166,276166
1977,19780238916,28915000000,28915238916,238916
1978,19790237833,28925000000,28925237833,237833
1979,19800236458,28935000000,28935236458,236458
1980,19810236250,28945000000,28945236250,236250
1981,19820259958,28955000000,28955259958,259958
1982,19830236416,28965000000,28965236416,236416
1983,19840238250,28975000000,28975238250,238250
1984,19850234541,28985000000,28985234541,234541
1985,19860234916,28995000000,28995234916,234916
1986,19870241416,29005000000,29005241416,241416
1987,19880240625,29015000000,29015240625,240625
1988,19890157875,29025000000,29025157875,157875
1989,19900237875,29035000000,29035237875,237875
1990,19910237083,29045000000,29045237083,237083
1991,19920763333,29055000000,29055763333,763333
1992,19930238708,29065000000,29065238708,238708
1993,19940236750,29075000000,29075236750,236750
1994,19950239750,29085000000,29085239750,239750
1995,19960236625,29095000000,29095236625,236625
1996,19970239041,29105000000,29105239041,239041
1997,19980237666,29115000000,29115237666,237666
1998,19990236583,29125000000,29125236583,236583
1999,20000237250,29135000000,29135237250,237250
2000,20010236166,29145000000,29145236166,236166
2001,20020272125,29155000000,29155272125,272125
2002,20030238083,29165000000,29165238083,238083
2003,20040235250,29175000000,29175235250,235250
2004,20050234166,29185000000,29185234166,234166
2005,20060235125,29195000000,29195235125,235125
2006,20070235500,29205000000,29205235500,235500
2007,20080235291,29215000000,29215235291,235291
2008,20090236541,29225000000,29225236541,236541
2009,20100234875,29235000000,29235234875,234875
2010,20110234083,29245000000,29245234083,234083
2011,20121189958,29255000000,29256189958,1189958
2012,20130243875,29265000000,29265243875,243875
2013,20140240750,29275000000,29275240750,240750
2014,20150172291,29285000000,29285172291,172291
2015,20160240041,29295000000,29295240041,240041
2016,20170237208,29305000000,29305237208,237208
2017,20180237583,29315000000,29315237583,237583
2018,20190236500,29325000000,29325236500,236500
2019,20200237166,29335000000,29335237166,237166
2020,20210240458,29345000000,29345240458,240458
2021,20220242875,29355000000,29355242875,242875
2022,20230236833,29365000000,29365236833,236833
2023,20240236625,29375000000,29375236625,236625
2024,20250239916,29385000000,29385239916,239916
2025,20260236208,29395000000,29395236208,236208
2026,20270240666,29405000000,29405240666,240666
2027,20280240750,29415000000,29415240750,240750
2028,20290261541,29425000000,29425261541,261541
2029,20300235958,29435000000,29435235958,235958
2030,20310238375,29445000000,29445238375,238375
2031,20320394500,29455000000,29455394500,394500
2032,20330241750,29465000000,29465241750,241750
2033,20340237750,29475000000,29475237750,237750
2034,20350237250,29485000000,29485237250,237250
2035,20360236458,29495000000,29495236458,236458
2036,20370239166,29505000000,29505239166,239166
2037,20380236916,29515000000,29515236916,236916
2038,20390240500,29525000000,29525240500,240500
2039,20400236791,29535000000,29535236791,236791
2040,20410238041,29545000000,29545238041,238041
2041,20420259125,29555000000,29555259125,259125
2042,20430238500,29565000000,29565238500,238500
2043,20440236250,29575000000,29575236250,236250
2044,20450238375,29585000000,29585238375,238375
2045,20460235250,29595000000,29595235250,235250
2046,20470241166,29605000000,29605241166,241166
2047,20480240083,29615000000,29615240083,240083
2048,20490240458,29625000000,29625240458,240458
2049,20500254250,29635000000,29635254250,254250
2050,20510238583,29645000000,29645238583,238583
2051,20520278916,29655000000,29655278916,278916
2052,20530239333,29665000000,29665239333,239333
2053,20540236208,29675000000,29675236208,236208
2054,20550236875,29685000000,29685236875,236875
2055,20560236083,29695000000,29695236083,236083
2056,20570242291,29705000000,29705242291,242291
2057,20580237125,29715000000,29715237125,237125
2058,20590238375,29725000000,29725238375,238375
2059,20600237000,29735000000,29735237000,237000
2060,20610236500,29745000000,29745236500,236500
2061,20620235416,29755000000,29755235416,235416
2062,20630235791,29765000000,29765235791,235791
2063,20640234708,29775000000,29775234708,234708
2064,20650236541,29785000000,29785236541,236541
2065,20660236916,29795000000,29795236916,236916
2066,20670236708,29805000000,29805236708,236708
2067,20680238250,29815000000,29815238250,238250
2068,20690238916,29825000000,29825238916,238916
2069,20700235208,29835000000,29835235208,235208
2070,20710242000,29845000000,29845242000,242000
2071,20720236833,29855000000,29855236833,236833
2072,20730236916,29865000000,29865236916,236916
2073,20740236416,29875000000,29875236416,236416
2074,20750237083,29885000000,29885237083,237083
2075,20760238333,29895000000,29895238333,238333
2076,20770238416,29905000000,29905238416,238416
2077,20780236750,29915000000,29915236750,236750
