*** Booting Zephyr OS build dccb09599635bdff17633fa7e9dab014b91dce90 ***
sequence,timestamp_ns,deadline_ns,actual_ns,jitter_ns
1242,12430150272,12438019088,12438169360,150272
1243,12440141712,12448019088,12448160800,141712
1244,12450168656,12458019088,12458187744,168656
1245,12460125920,12468019088,12468145008,125920
1246,12470158144,12478019088,12478177232,158144
1247,12480239056,12488019088,12488258144,239056
1248,12490076112,12498019088,12498095200,76112
1249,12500259984,12508019088,12508279072,259984
1250,12510201440,12518019088,12518220528,201440
1251,12520165152,12528019088,12528184240,165152
1252,12530182864,12538019088,12538201952,182864
1253,12540133152,12548019088,12548152240,133152
1254,12550109680,12558019088,12558128768,109680
1255,12560182432,12568019088,12568201520,182432
1256,12570276272,12578019088,12578295360,276272
1257,12580365696,12588019088,12588384784,365696
1258,12590116736,12598019088,12598135824,116736
1259,12600186240,12608019088,12608205328,186240
1260,12610158336,12618019088,12618177424,158336
1261,12620231600,12628019088,12628250688,231600
1262,12630099408,12638019088,12638118496,99408
1263,12640087216,12648019088,12648106304,87216
1264,12650144864,12658019088,12658163952,144864
1265,12660142864,12668019088,12668161952,142864
1266,12670063648,12678019088,12678082736,63648
1267,12680092016,12688019088,12688111104,92016
1268,12690052544,12698019088,12698071632,52544
1269,12700080864,12708019088,12708099952,80864
1270,12710058864,12718019088,12718077952,58864
1271,12720042784,12728019088,12728061872,42784
1272,12730087696,12738019088,12738106784,87696
1273,12740067312,12748019088,12748086400,67312
1274,12750046688,12758019088,12758065776,46688
1275,12760070688,12768019088,12768089776,70688
1276,12770058784,12778019088,12778077872,58784
1277,12780189456,12788019088,12788208544,189456
1278,12790167616,12798019088,12798186704,167616
1279,12800180576,12808019088,12808199664,180576
PERIODIC LATENCY CHUNK end=1280
1280,12810198016,12818019088,12818217104,198016
1281,12820204416,12828019088,12828223504,204416
1282,12830185168,12838019088,12838204256,185168
1283,12840218784,12848019088,12848237872,218784
1284,12850249840,12858019088,12858268928,249840
1285,12860237264,12868019088,12868256352,237264
1286,12870377792,12878019088,12878396880,377792
1287,12880203632,12888019088,12888222720,203632
1288,12890207200,12898019088,12898226288,207200
1289,12900257216,12908019088,12908276304,257216
1290,12910186752,12918019088,12918205840,186752
1291,12920133648,12928019088,12928152736,133648
1292,12930164096,12938019088,12938183184,164096
1293,12940205728,12948019088,12948224816,205728
1294,12950234064,12958019088,12958253152,234064
1295,12960208752,12968019088,12968227840,208752
1296,12970172832,12978019088,12978191920,172832
1297,12980124928,12988019088,12988144016,124928
1298,12990092000,12998019088,12998111088,92000
1299,13000216368,13008019088,13008235456,216368
1300,13010232976,13018019088,13018252064,232976
1301,13020390080,13028019088,13028409168,390080
1302,13030203312,13038019088,13038222400,203312
1303,13040242784,13048019088,13048261872,242784
1304,13050246656,13058019088,13058265744,246656
1305,13060245904,13068019088,13068264992,245904
1306,13070161552,13078019088,13078180640,161552
1307,13080126816,13088019088,13088145904,126816
1308,13090218528,13098019088,13098237616,218528
1309,13100332576,13108019088,13108351664,332576
1310,13110343312,13118019088,13118362400,343312
1311,13120190976,13128019088,13128210064,190976
1312,13130281472,13138019088,13138300560,281472
1313,13140329040,13148019088,13148348128,329040
1314,13150102560,13158019088,13158121648,102560
1315,13160331952,13168019088,13168351040,331952
1316,13170390256,13178019088,13178409344,390256
1317,13180232928,13188019088,13188252016,232928
1318,13190199856,13198019088,13198218944,199856
1319,13200200144,13208019088,13208219232,200144
1320,13210235456,13218019088,13218254544,235456
1321,13220220880,13228019088,13228239968,220880
1322,13230202064,13238019088,13238221152,202064
1323,13240226112,13248019088,13248245200,226112
1324,13250139536,13258019088,13258158624,139536
1325,13260119216,13268019088,13268138304,119216
1326,13270224080,13278019088,13278243168,224080
1327,13280191392,13288019088,13288210480,191392
1328,13290240768,13298019088,13298259856,240768
1329,13300225408,13308019088,13308244496,225408
1330,13310067232,13318019088,13318086320,67232
1331,13320060960,13328019088,13328080048,60960
1332,13330199488,13338019088,13338218576,199488
1333,13340123616,13348019088,13348142704,123616
1334,13350103280,13358019088,13358122368,103280
1335,13360211088,13368019088,13368230176,211088
1336,13370206704,13378019088,13378225792,206704
1337,13380113312,13388019088,13388132400,113312
1338,13390068576,13398019088,13398087664,68576
1339,13400105744,13408019088,13408124832,105744
1340,13410200848,13418019088,13418219936,200848
1341,13420347824,13428019088,13428366912,347824
1342,13430263376,13438019088,13438282464,263376
1343,13440369872,13448019088,13448388960,369872
1344,13450117664,13458019088,13458136752,117664
1345,13460263440,13468019088,13468282528,263440
1346,13470158832,13478019088,13478177920,158832
1347,13480168416,13488019088,13488187504,168416
1348,13490162832,13498019088,13498181920,162832
1349,13500211696,13508019088,13508230784,211696
1350,13510152048,13518019088,13518171136,152048
1351,13520051872,13528019088,13528070960,51872
1352,13530071776,13538019088,13538090864,71776
1353,13540089824,13548019088,13548108912,89824
1354,13550154208,13558019088,13558173296,154208
1355,13560093904,13568019088,13568112992,93904
1356,13570210624,13578019088,13578229712,210624
1357,13580107200,13588019088,13588126288,107200
1358,13590076112,13598019088,13598095200,76112
1359,13600235264,13608019088,13608254352,235264
1360,13610211104,13618019088,13618230192,211104
1361,13620127920,13628019088,13628147008,127920
1362,13630217024,13638019088,13638236112,217024
1363,13640345776,13648019088,13648364864,345776
1364,13650370048,13658019088,13658389136,370048
1365,13660298512,13668019088,13668317600,298512
1366,13670263392,13678019088,13678282480,263392
1367,13680283200,13688019088,13688302288,283200
1368,13690288688,13698019088,13698307776,288688
1369,13700364288,13708019088,13708383376,364288
1370,13710321120,13718019088,13718340208,321120
1371,13720235280,13728019088,13728254368,235280
1372,13730182800,13738019088,13738201888,182800
1373,13740192736,13748019088,13748211824,192736
1374,13750206448,13758019088,13758225536,206448
1375,13760174288,13768019088,13768193376,174288
1376,13770288432,13778019088,13778307520,288432
1377,13780278112,13788019088,13788297200,278112
1378,13790383584,13798019088,13798402672,383584
1379,13800400768,13808019088,13808419856,400768
1380,13810369952,13818019088,13818389040,369952
1381,13820246752,13828019088,13828265840,246752
1382,13830193360,13838019088,13838212448,193360
1383,13840247376,13848019088,13848266464,247376
1384,13850307920,13858019088,13858327008,307920
1385,13860088064,13868019088,13868107152,88064
1386,13870325632,13878019088,13878344720,325632
1387,13880213040,13888019088,13888232128,213040
1388,13890198160,13898019088,13898217248,198160
1389,13900126176,13908019088,13908145264,126176
1390,13910034320,13918019088,13918053408,34320
1391,13920261232,13928019088,13928280320,261232
1392,13930178048,13938019088,13938197136,178048
1393,13940192496,13948019088,13948211584,192496
1394,13950261088,13958019088,13958280176,261088
1395,13960200128,13968019088,13968219216,200128
1396,13970210800,13978019088,13978229888,210800
1397,13980246752,13988019088,13988265840,246752
1398,13990205904,13998019088,13998224992,205904
1399,14000289584,14008019088,14008308672,289584
1400,14010191936,14018019088,14018211024,191936
1401,14020183904,14028019088,14028202992,183904
1402,14030207936,14038019088,14038227024,207936
1403,14040197344,14048019088,14048216432,197344
1404,14050285136,14058019088,14058304224,285136
1405,14060211984,14068019088,14068231072,211984
1406,14070215504,14078019088,14078234592,215504
1407,14080186304,14088019088,14088205392,186304
1408,14090221488,14098019088,14098240576,221488
1409,14100239088,14108019088,14108258176,239088
1410,14110207136,14118019088,14118226224,207136
1411,14120161616,14128019088,14128180704,161616
1412,14130148544,14138019088,14138167632,148544
1413,14140184720,14148019088,14148203808,184720
1414,14150122960,14158019088,14158142048,122960
1415,14160051328,14168019088,14168070416,51328
1416,14170237616,14178019088,14178256704,237616
1417,14180153632,14188019088,14188172720,153632
1418,14190145888,14198019088,14198164976,145888
1419,14200084176,14208019088,14208103264,84176
1420,14210204336,14218019088,14218223424,204336
1421,14220229184,14228019088,14228248272,229184
1422,14230215328,14238019088,14238234416,215328
1423,14240270160,14248019088,14248289248,270160
1424,14250234272,14258019088,14258253360,234272
1425,14260179008,14268019088,14268198096,179008
1426,14270173824,14278019088,14278192912,173824
1427,14280123408,14288019088,14288142496,123408
1428,14290236160,14298019088,14298255248,236160
1429,14300102656,14308019088,14308121744,102656
1430,14310095200,14318019088,14318114288,95200
1431,14320044368,14328019088,14328063456,44368
1432,14330096352,14338019088,14338115440,96352
1433,14340109072,14348019088,14348128160,109072
1434,14350055296,14358019088,14358074384,55296
1435,14360098592,14368019088,14368117680,98592
1436,14370084176,14378019088,14378103264,84176
1437,14380044928,14388019088,14388064016,44928
1438,14390071424,14398019088,14398090512,71424
1439,14400072048,14408019088,14408091136,72048
1440,14410108640,14418019088,14418127728,108640
1441,14420055008,14428019088,14428074096,55008
1442,14430090416,14438019088,14438109504,90416
1443,14440070112,14448019088,14448089200,70112
1444,14450198864,14458019088,14458217952,198864
1445,14460077376,14468019088,14468096464,77376
1446,14470098160,14478019088,14478117248,98160
1447,14480077136,14488019088,14488096224,77136
1448,14490090640,14498019088,14498109728,90640
1449,14500236992,14508019088,14508256080,236992
1450,14510105200,14518019088,14518124288,105200
1451,14520102048,14528019088,14528121136,102048
1452,14530065680,14538019088,14538084768,65680
1453,14540047408,14548019088,14548066496,47408
1454,14550092800,14558019088,14558111888,92800
1455,14560113056,14568019088,14568132144,113056
1456,14570088128,14578019088,14578107216,88128
1457,14580059584,14588019088,14588078672,59584
1458,14590069840,14598019088,14598088928,69840
1459,14600043888,14608019088,14608062976,43888
1460,14610039808,14618019088,14618058896,39808
1461,14620151184,14628019088,14628170272,151184
1462,14630083632,14638019088,14638102720,83632
1463,14640078672,14648019088,14648097760,78672
1464,14650048192,14658019088,14658067280,48192
1465,14660033472,14668019088,14668052560,33472
1466,14670215040,14678019088,14678234128,215040
1467,14680239840,14688019088,14688258928,239840
1468,14690234064,14698019088,14698253152,234064
1469,14700176000,14708019088,14708195088,176000
1470,14710220464,14718019088,14718239552,220464
1471,14720126336,14728019088,14728145424,126336
1472,14730062848,14738019088,14738081936,62848
1473,14740084608,14748019088,14748103696,84608
1474,14750200992,14758019088,14758220080,200992
1475,14760080608,14768019088,14768099696,80608
1476,14770108080,14778019088,14778127168,108080
1477,14780114512,14788019088,14788133600,114512
1478,14790073904,14798019088,14798092992,73904
1479,14800073280,14808019088,14808092368,73280
1480,14810058464,14818019088,14818077552,58464
1481,14820073952,14828019088,14828093040,73952
1482,14830100880,14838019088,14838119968,100880
1483,14840234784,14848019088,14848253872,234784
1484,14850243920,14858019088,14858263008,243920
1485,14860281536,14868019088,14868300624,281536
1486,14870236448,14878019088,14878255536,236448
1487,14880220592,14888019088,14888239680,220592
1488,14890205888,14898019088,14898224976,205888
1489,14900381616,14908019088,14908400704,381616
1490,14910327104,14918019088,14918346192,327104
1491,14920231184,14928019088,14928250272,231184
1492,14930334880,14938019088,14938353968,334880
1493,14940370464,14948019088,14948389552,370464
1494,14950266464,14958019088,14958285552,266464
1495,14960209184,14968019088,14968228272,209184
1496,14970187072,14978019088,14978206160,187072
1497,14980201568,14988019088,14988220656,201568
1498,14990109232,14998019088,14998128320,109232
1499,15000235728,15008019088,15008254816,235728
1500,15010237072,15018019088,15018256160,237072
1501,15020230288,15028019088,15028249376,230288
1502,15030236368,15038019088,15038255456,236368
1503,15040244896,15048019088,15048263984,244896
1504,15050229264,15058019088,15058248352,229264
1505,15060252992,15068019088,15068272080,252992
1506,15070210720,15078019088,15078229808,210720
1507,15080177856,15088019088,15088196944,177856
1508,15090196288,15098019088,15098215376,196288
1509,15100031904,15108019088,15108050992,31904
1510,15110087936,15118019088,15118107024,87936
1511,15120012720,15128019088,15128031808,12720
1512,15130145248,15138019088,15138164336,145248
1513,15140282624,15148019088,15148301712,282624
1514,15150172992,15158019088,15158192080,172992
1515,15160174624,15168019088,15168193712,174624
1516,15170382112,15178019088,15178401200,382112
1517,15180381024,15188019088,15188400112,381024
1518,15190175312,15198019088,15198194400,175312
1519,15200147152,15208019088,15208166240,147152
1520,15210328464,15218019088,15218347552,328464
1521,15220222896,15228019088,15228241984,222896
1522,15230299856,15238019088,15238318944,299856
1523,15240385936,15248019088,15248405024,385936
1524,15250271216,15258019088,15258290304,271216
1525,15260203472,15268019088,15268222560,203472
1526,15270234816,15278019088,15278253904,234816
1527,15280190704,15288019088,15288209792,190704
1528,15290223504,15298019088,15298242592,223504
1529,15300347648,15308019088,15308366736,347648
1530,15310112144,15318019088,15318131232,112144
1531,15320097312,15328019088,15328116400,97312
1532,15330268192,15338019088,15338287280,268192
1533,15340303760,15348019088,15348322848,303760
1534,15350221488,15358019088,15358240576,221488
1535,15360181504,15368019088,15368200592,181504
PERIODIC LATENCY CHUNK end=1536
1536,15370209968,15378019088,15378229056,209968
1537,15380224352,15388019088,15388243440,224352
1538,15390214032,15398019088,15398233120,214032
1539,15400370288,15408019088,15408389376,370288
1540,15410205520,15418019088,15418224608,205520
1541,15420105152,15428019088,15428124240,105152
1542,15430208832,15438019088,15438227920,208832
1543,15440216096,15448019088,15448235184,216096
1544,15450247552,15458019088,15458266640,247552
1545,15460206848,15468019088,15468225936,206848
1546,15470319280,15478019088,15478338368,319280
1547,15480371776,15488019088,15488390864,371776
1548,15490175376,15498019088,15498194464,175376
1549,15500191040,15508019088,15508210128,191040
1550,15510384496,15518019088,15518403584,384496
1551,15520179584,15528019088,15528198672,179584
1552,15530218016,15538019088,15538237104,218016
1553,15540191488,15548019088,15548210576,191488
1554,15550205184,15558019088,15558224272,205184
1555,15560108544,15568019088,15568127632,108544
1556,15570390960,15578019088,15578410048,390960
1557,15580371920,15588019088,15588391008,371920
1558,15590298896,15598019088,15598317984,298896
1559,15600229728,15608019088,15608248816,229728
1560,15610304912,15618019088,15618324000,304912
1561,15620156272,15628019088,15628175360,156272
1562,15630118720,15638019088,15638137808,118720
1563,15640293184,15648019088,15648312272,293184
1564,15650282880,15658019088,15658301968,282880
1565,15660212160,15668019088,15668231248,212160
1566,15670355776,15678019088,15678374864,355776
1567,15680256640,15688019088,15688275728,256640
1568,15690244992,15698019088,15698264080,244992
1569,15700268608,15708019088,15708287696,268608
1570,15710355632,15718019088,15718374720,355632
1571,15720204608,15728019088,15728223696,204608
1572,15730120592,15738019088,15738139680,120592
1573,15740106464,15748019088,15748125552,106464
1574,15750236560,15758019088,15758255648,236560
1575,15760135344,15768019088,15768154432,135344
1576,15770292848,15778019088,15778311936,292848
1577,15780277824,15788019088,15788296912,277824
1578,15790296192,15798019088,15798315280,296192
1579,15800315904,15808019088,15808334992,315904
1580,15810392672,15818019088,15818411760,392672
1581,15820266096,15828019088,15828285184,266096
1582,15830205984,15838019088,15838225072,205984
1583,15840239504,15848019088,15848258592,239504
1584,15850296512,15858019088,15858315600,296512
1585,15860208080,15868019088,15868227168,208080
1586,15870251552,15878019088,15878270640,251552
1587,15880252496,15888019088,15888271584,252496
1588,15890263856,15898019088,15898282944,263856
1589,15900296944,15908019088,15908316032,296944
1590,15910201376,15918019088,15918220464,201376
1591,15920173712,15928019088,15928192800,173712
1592,15930218304,15938019088,15938237392,218304
1593,15940262960,15948019088,15948282048,262960
1594,15950263952,15958019088,15958283040,263952
1595,15960096560,15968019088,15968115648,96560
1596,15970206192,15978019088,15978225280,206192
1597,15980355984,15988019088,15988375072,355984
1598,15990233776,15998019088,15998252864,233776
1599,16000290352,16008019088,16008309440,290352
1600,16010399376,16018019088,16018418464,399376
1601,16020253312,16028019088,16028272400,253312
1602,16030222464,16038019088,16038241552,222464
1603,16040288320,16048019088,16048307408,288320
1604,16050269248,16058019088,16058288336,269248
1605,16060212240,16068019088,16068231328,212240
1606,16070195984,16078019088,16078215072,195984
1607,16080264896,16088019088,16088283984,264896
1608,16090236304,16098019088,16098255392,236304
1609,16100181456,16108019088,16108200544,181456
1610,16110165920,16118019088,16118185008,165920
1611,16120155200,16128019088,16128174288,155200
1612,16130230960,16138019088,16138250048,230960
1613,16140277488,16148019088,16148296576,277488
1614,16150181488,16158019088,16158200576,181488
1615,16160213328,16168019088,16168232416,213328
1616,16170394976,16178019088,16178414064,394976
1617,16180269680,16188019088,16188288768,269680
1618,16190178384,16198019088,16198197472,178384
1619,16200112160,16208019088,16208131248,112160
1620,16210155504,16218019088,16218174592,155504
1621,16220171152,16228019088,16228190240,171152
1622,16230130224,16238019088,16238149312,130224
1623,16240158208,16248019088,16248177296,158208
1624,16250156992,16258019088,16258176080,156992
1625,16260160224,16268019088,16268179312,160224
1626,16270165040,16278019088,16278184128,165040
1627,16280110560,16288019088,16288129648,110560
1628,16290141568,16298019088,16298160656,141568
1629,16300131072,16308019088,16308150160,131072
1630,16310127920,16318019088,16318147008,127920
1631,16320095552,16328019088,16328114640,95552
1632,16330149264,16338019088,16338168352,149264
1633,16340196032,16348019088,16348215120,196032
1634,16350200944,16358019088,16358220032,200944
1635,16360179520,16368019088,16368198608,179520
1636,16370179616,16378019088,16378198704,179616
1637,16380184784,16388019088,16388203872,184784
1638,16390163952,16398019088,16398183040,163952
1639,16400140576,16408019088,16408159664,140576
1640,16410205696,16418019088,16418224784,205696
1641,16420304400,16428019088,16428323488,304400
1642,16430236192,16438019088,16438255280,236192
1643,16440252496,16448019088,16448271584,252496
1644,16450130336,16458019088,16458149424,130336
1645,16460146432,16468019088,16468165520,146432
1646,16470101536,16478019088,16478120624,101536
1647,16480146640,16488019088,16488165728,146640
1648,16490146256,16498019088,16498165344,146256
1649,16500116096,16508019088,16508135184,116096
1650,16510154192,16518019088,16518173280,154192
1651,16520195424,16528019088,16528214512,195424
1652,16530171264,16538019088,16538190352,171264
1653,16540187760,16548019088,16548206848,187760
1654,16550227232,16558019088,16558246320,227232
1655,16560151664,16568019088,16568170752,151664
1656,16570190288,16578019088,16578209376,190288
1657,16580185584,16588019088,16588204672,185584
1658,16590190416,16598019088,16598209504,190416
1659,16600174016,16608019088,16608193104,174016
1660,16610255488,16618019088,16618274576,255488
1661,16620246048,16628019088,16628265136,246048
1662,16630102208,16638019088,16638121296,102208
1663,16640169808,16648019088,16648188896,169808
1664,16650157312,16658019088,16658176400,157312
1665,16660150112,16668019088,16668169200,150112
1666,16670249568,16678019088,16678268656,249568
1667,16680273456,16688019088,16688292544,273456
1668,16690102656,16698019088,16698121744,102656
1669,16700159792,16708019088,16708178880,159792
1670,16710187952,16718019088,16718207040,187952
1671,16720214784,16728019088,16728233872,214784
1672,16730091920,16738019088,16738111008,91920
1673,16740056048,16748019088,16748075136,56048
1674,16750064944,16758019088,16758084032,64944
1675,16760032416,16768019088,16768051504,32416
1676,16770028400,16778019088,16778047488,28400
1677,16780040672,16788019088,16788059760,40672
1678,16790115296,16798019088,16798134384,115296
1679,16800076928,16808019088,16808096016,76928
1680,16810155152,16818019088,16818174240,155152
1681,16820116320,16828019088,16828135408,116320
1682,16830115152,16838019088,16838134240,115152
1683,16840212544,16848019088,16848231632,212544
1684,16850086576,16858019088,16858105664,86576
1685,16860100560,16868019088,16868119648,100560
1686,16870156656,16878019088,16878175744,156656
1687,16880076288,16888019088,16888095376,76288
1688,16890108864,16898019088,16898127952,108864
1689,16900085280,16908019088,16908104368,85280
1690,16910079088,16918019088,16918098176,79088
1691,16920112736,16928019088,16928131824,112736
1692,16930115008,16938019088,16938134096,115008
1693,16940189680,16948019088,16948208768,189680
1694,16950215792,16958019088,16958234880,215792
1695,16960134432,16968019088,16968153520,134432
1696,16970087696,16978019088,16978106784,87696
1697,16980081760,16988019088,16988100848,81760
1698,16990142176,16998019088,16998161264,142176
1699,17000129584,17008019088,17008148672,129584
1700,17010104272,17018019088,17018123360,104272
1701,17020183920,17028019088,17028203008,183920
1702,17030214944,17038019088,17038234032,214944
1703,17040191312,17048019088,17048210400,191312
1704,17050186608,17058019088,17058205696,186608
1705,17060244720,17068019088,17068263808,244720
1706,17070248544,17078019088,17078267632,248544
1707,17080336624,17088019088,17088355712,336624
1708,17090192240,17098019088,17098211328,192240
1709,17100113472,17108019088,17108132560,113472
1710,17110084224,17118019088,17118103312,84224
1711,17120164880,17128019088,17128183968,164880
1712,17130084160,17138019088,17138103248,84160
1713,17140087008,17148019088,17148106096,87008
1714,17150139840,17158019088,17158158928,139840
1715,17160072496,17168019088,17168091584,72496
1716,17170064448,17178019088,17178083536,64448
1717,17180136672,17188019088,17188155760,136672
1718,17190112272,17198019088,17198131360,112272
1719,17200089472,17208019088,17208108560,89472
1720,17210144640,17218019088,17218163728,144640
1721,17220079456,17228019088,17228098544,79456
1722,17230178128,17238019088,17238197216,178128
1723,17240177072,17248019088,17248196160,177072
1724,17250069072,17258019088,17258088160,69072
1725,17260110704,17268019088,17268129792,110704
1726,17270234576,17278019088,17278253664,234576
1727,17280263248,17288019088,17288282336,263248
1728,17290257680,17298019088,17298276768,257680
1729,17300228992,17308019088,17308248080,228992
1730,17310155760,17318019088,17318174848,155760
1731,17320197328,17328019088,17328216416,197328
1732,17330175360,17338019088,17338194448,175360
1733,17340230320,17348019088,17348249408,230320
1734,17350229072,17358019088,17358248160,229072
1735,17360182160,17368019088,17368201248,182160
1736,17370236784,17378019088,17378255872,236784
1737,17380142624,17388019088,17388161712,142624
1738,17390213728,17398019088,17398232816,213728
1739,17400380080,17408019088,17408399168,380080
1740,17410213664,17418019088,17418232752,213664
1741,17420225344,17428019088,17428244432,225344
1742,17430317152,17438019088,17438336240,317152
1743,17440330144,17448019088,17448349232,330144
1744,17450130688,17458019088,17458149776,130688
1745,17460251856,17468019088,17468270944,251856
1746,17470255568,17478019088,17478274656,255568
1747,17480232272,17488019088,17488251360,232272
1748,17490185664,17498019088,17498204752,185664
1749,17500224512,17508019088,17508243600,224512
1750,17510280000,17518019088,17518299088,280000
1751,17520232000,17528019088,17528251088,232000
1752,17530267904,17538019088,17538286992,267904
1753,17540237408,17548019088,17548256496,237408
1754,17550232672,17558019088,17558251760,232672
1755,17560223632,17568019088,17568242720,223632
1756,17570212864,17578019088,17578231952,212864
1757,17580211680,17588019088,17588230768,211680
1758,17590256368,17598019088,17598275456,256368
1759,17600229328,17608019088,17608248416,229328
1760,17610226864,17618019088,17618245952,226864
1761,17620215280,17628019088,17628234368,215280
1762,17630184400,17638019088,17638203488,184400
1763,17640201792,17648019088,17648220880,201792
1764,17650202384,17658019088,17658221472,202384
1765,17660207376,17668019088,17668226464,207376
1766,17670222608,17678019088,17678241696,222608
1767,17680246656,17688019088,17688265744,246656
1768,17690127088,17698019088,17698146176,127088
1769,17700116528,17708019088,17708135616,116528
1770,17710217040,17718019088,17718236128,217040
1771,17720075440,17728019088,17728094528,75440
1772,17730130960,17738019088,17738150048,130960
1773,17740078032,17748019088,17748097120,78032
1774,17750058624,17758019088,17758077712,58624
1775,17760037936,17768019088,17768057024,37936
1776,17770017776,17778019088,17778036864,17776
1777,17780163664,17788019088,17788182752,163664
1778,17790089136,17798019088,17798108224,89136
1779,17800022384,17808019088,17808041472,22384
1780,17810051232,17818019088,17818070320,51232
1781,17820136048,17828019088,17828155136,136048
1782,17830067152,17838019088,17838086240,67152
1783,17840090464,17848019088,17848109552,90464
1784,17850193648,17858019088,17858212736,193648
1785,17860246112,17868019088,17868265200,246112
1786,17870125648,17878019088,17878144736,125648
1787,17880115824,17888019088,17888134912,115824
1788,17890119296,17898019088,17898138384,119296
1789,17900086080,17908019088,17908105168,86080
1790,17910053936,17918019088,17918073024,53936
1791,17920104240,17928019088,17928123328,104240
PERIODIC LATENCY CHUNK end=1792
1792,17930064256,17938019088,17938083344,64256
1793,17940055888,17948019088,17948074976,55888
1794,17950061616,17958019088,17958080704,61616
1795,17960083440,17968019088,17968102528,83440
1796,17970086688,17978019088,17978105776,86688
1797,17980221840,17988019088,17988240928,221840
1798,17990226336,17998019088,17998245424,226336
1799,18000222592,18008019088,18008241680,222592
1800,18010099024,18018019088,18018118112,99024
1801,18020098752,18028019088,18028117840,98752
1802,18030118688,18038019088,18038137776,118688
1803,18040081280,18048019088,18048100368,81280
1804,18050074784,18058019088,18058093872,74784
1805,18060282016,18068019088,18068301104,282016
1806,18070257264,18078019088,18078276352,257264
1807,18080124112,18088019088,18088143200,124112
1808,18090221648,18098019088,18098240736,221648
1809,18100118224,18108019088,18108137312,118224
1810,18110218208,18118019088,18118237296,218208
1811,18120136448,18128019088,18128155536,136448
1812,18130229776,18138019088,18138248864,229776
1813,18140274896,18148019088,18148293984,274896
1814,18150238416,18158019088,18158257504,238416
1815,18160262528,18168019088,18168281616,262528
1816,18170286576,18178019088,18178305664,286576
1817,18180268224,18188019088,18188287312,268224
1818,18190214768,18198019088,18198233856,214768
1819,18200132896,18208019088,18208151984,132896
1820,18210137712,18218019088,18218156800,137712
1821,18220156768,18228019088,18228175856,156768
1822,18230181936,18238019088,18238201024,181936
1823,18240138160,18248019088,18248157248,138160
1824,18250159536,18258019088,18258178624,159536
1825,18260188176,18268019088,18268207264,188176
1826,18270347392,18278019088,18278366480,347392
1827,18280396448,18288019088,18288415536,396448
1828,18290352112,18298019088,18298371200,352112
1829,18300209216,18308019088,18308228304,209216
1830,18310386320,18318019088,18318405408,386320
1831,18320194288,18328019088,18328213376,194288
1832,18330215520,18338019088,18338234608,215520
1833,18340299488,18348019088,18348318576,299488
1834,18350232752,18358019088,18358251840,232752
1835,18360093184,18368019088,18368112272,93184
1836,18370233904,18378019088,18378252992,233904
1837,18380094768,18388019088,18388113856,94768
1838,18390142832,18398019088,18398161920,142832
1839,18400179344,18408019088,18408198432,179344
1840,18410338832,18418019088,18418357920,338832
1841,18420217328,18428019088,18428236416,217328
1842,18430278544,18438019088,18438297632,278544
1843,18440229648,18448019088,18448248736,229648
1844,18450205808,18458019088,18458224896,205808
1845,18460171280,18468019088,18468190368,171280
1846,18470228752,18478019088,18478247840,228752
1847,18480233248,18488019088,18488252336,233248
1848,18490077488,18498019088,18498096576,77488
1849,18500232096,18508019088,18508251184,232096
1850,18510206944,18518019088,18518226032,206944
1851,18520223392,18528019088,18528242480,223392
1852,18530231856,18538019088,18538250944,231856
1853,18540195600,18548019088,18548214688,195600
1854,18550277456,18558019088,18558296544,277456
1855,18560182336,18568019088,18568201424,182336
1856,18570181872,18578019088,18578200960,181872
1857,18580210704,18588019088,18588229792,210704
1858,18590240528,18598019088,18598259616,240528
1859,18600242128,18608019088,18608261216,242128
1860,18610246224,18618019088,18618265312,246224
1861,18620217408,18628019088,18628236496,217408
1862,18630150352,18638019088,18638169440,150352
1863,18640207664,18648019088,18648226752,207664
1864,18650197088,18658019088,18658216176,197088
1865,18660167056,18668019088,18668186144,167056
1866,18670120592,18678019088,18678139680,120592
1867,18680227488,18688019088,18688246576,227488
1868,18690238784,18698019088,18698257872,238784
1869,18700228720,18708019088,18708247808,228720
1870,18710269776,18718019088,18718288864,269776
1871,18720220240,18728019088,18728239328,220240
1872,18730170560,18738019088,18738189648,170560
1873,18740142144,18748019088,18748161232,142144
1874,18750222336,18758019088,18758241424,222336
1875,18760130896,18768019088,18768149984,130896
1876,18770090464,18778019088,18778109552,90464
1877,18780231376,18788019088,18788250464,231376
1878,18790256800,18798019088,18798275888,256800
1879,18800221520,18808019088,18808240608,221520
1880,18810237216,18818019088,18818256304,237216
1881,18820188576,18828019088,18828207664,188576
1882,18830187344,18838019088,18838206432,187344
1883,18840205952,18848019088,18848225040,205952
1884,18850205104,18858019088,18858224192,205104
1885,18860174432,18868019088,18868193520,174432
1886,18870251280,18878019088,18878270368,251280
1887,18880225264,18888019088,18888244352,225264
1888,18890398608,18898019088,18898417696,398608
1889,18900301664,18908019088,18908320752,301664
1890,18910233520,18918019088,18918252608,233520
1891,18920374000,18928019088,18928393088,374000
1892,18930175536,18938019088,18938194624,175536
1893,18940214800,18948019088,18948233888,214800
1894,18950210080,18958019088,18958229168,210080
1895,18960049952,18968019088,18968069040,49952
1896,18970066288,18978019088,18978085376,66288
1897,18980062960,18988019088,18988082048,62960
1898,18990087696,18998019088,18998106784,87696
1899,19000077152,19008019088,19008096240,77152
1900,19010037920,19018019088,19018057008,37920
1901,19020072768,19028019088,19028091856,72768
